"","x","y","depJan","depFeb","depMar","depApr","depMay","depJun","depJul","depAug","depSep","depOct","depNov","depDec"
"630",-45,82.4210526315789,5.78881638669182e-11,9.68567358884979e-11,8.79664505300248e-11,1.51450354942675e-10,5.99006135220802e-10,5.13269297669396e-10,2.11511624865048e-10,2.00468450433505e-10,1.22676822923739e-10,2.20550482174162e-10,3.52000693302796e-11,4.40902151824262e-11
"631",-42.5,82.4210526315789,5.66636230734459e-11,9.73249557117625e-11,9.175868073176e-11,1.50116701906036e-10,6.40285480885128e-10,5.32377547807824e-10,2.10993027249026e-10,2.0052072185312e-10,1.29553039438868e-10,2.2575050959454e-10,3.67410813687137e-11,4.70985387531473e-11
"632",-40,82.4210526315789,6.19801268414346e-11,9.78493531317813e-11,9.74279068066772e-11,1.65194518220863e-10,6.13612200601413e-10,5.47933244187272e-10,2.40942904056142e-10,2.21613932039439e-10,1.39963449765626e-10,2.36236463740545e-10,3.81868311691085e-11,4.90220977215059e-11
"633",-37.5,82.4210526315789,6.83063408081757e-11,1.0051485705776e-10,9.9669110245333e-11,1.66128286664289e-10,5.82165590149071e-10,5.43923621963184e-10,2.63574782117214e-10,2.24250830307537e-10,1.66769247337498e-10,2.30710018960228e-10,4.01704487544823e-11,5.51182588950255e-11
"634",-35,82.4210526315789,7.09550673831617e-11,9.92203389761637e-11,1.00990495873203e-10,1.65868045616828e-10,5.76521155034454e-10,4.96247513296754e-10,2.70684847827234e-10,2.28814471032622e-10,1.76546948447206e-10,2.15475726860924e-10,4.4563278848303e-11,5.4158267836211e-11
"635",-32.5,82.4210526315789,7.50986522724288e-11,9.31434525455787e-11,9.46255403135206e-11,1.57933767382405e-10,5.84249384711754e-10,4.71398006079201e-10,2.57885906233173e-10,2.21413244184433e-10,1.81804516509758e-10,1.83699863182335e-10,4.34986534707010e-11,5.96047137427919e-11
"636",-30,82.4210526315789,7.79764345134508e-11,9.26113708426624e-11,9.35972734863663e-11,1.48914029300977e-10,5.01209364539134e-10,4.45715120085503e-10,2.61948001131903e-10,2.25516651251693e-10,1.64926922216913e-10,1.53194476757421e-10,4.51747282160034e-11,6.13436944063616e-11
"637",-27.5,82.4210526315789,8.655957725492e-11,9.39384099072358e-11,9.46101077120348e-11,1.50177910878497e-10,4.40629332337534e-10,4.33358024758048e-10,2.59523902612331e-10,2.53215673526753e-10,1.59488828394005e-10,1.29770779083542e-10,5.03679861490677e-11,6.92646532170953e-11
"638",-25,82.4210526315789,9.55621812150781e-11,1.01188530821019e-10,1.02128529022366e-10,1.68512902606497e-10,4.14990868817348e-10,4.27546987071849e-10,2.56397021534049e-10,2.7891497095321e-10,1.60795412629342e-10,1.17677135736045e-10,5.44075679284996e-11,7.07796919219381e-11
"639",-22.5,82.4210526315789,1.0109864300703e-10,1.05843696844186e-10,1.20727988153421e-10,1.72703764131496e-10,3.89718616264963e-10,4.28405870348848e-10,2.60114988630353e-10,3.02536712722861e-10,1.74302223045555e-10,1.23390848320165e-10,5.92319574125948e-11,7.80962361430050e-11
"754",-95,80.5263157894737,5.10552812185575e-11,1.1041646722919e-10,1.93033961617918e-10,2.96221915404996e-10,2.35495753756962e-10,2.97779226813731e-10,3.46769512518837e-10,2.38837465429964e-10,2.76867768213849e-10,1.45625019001513e-10,6.3939230192172e-11,4.98552066329535e-11
"755",-92.5,80.5263157894737,4.73259935269131e-11,1.00460289501232e-10,1.94839987649768e-10,2.90833129064014e-10,2.23772520288991e-10,2.65587808093593e-10,3.65501562121697e-10,2.31665870569029e-10,2.59283183302612e-10,1.48232369372278e-10,6.36552227554631e-11,4.77874804546865e-11
"756",-90,80.5263157894737,4.53833747925819e-11,9.34464877304147e-11,1.92043128226021e-10,2.58322117358987e-10,2.20016387920963e-10,2.49911779503153e-10,3.5206819149489e-10,2.30162696762898e-10,2.44769146357654e-10,1.47299680387639e-10,6.26423885297946e-11,4.4894681844169e-11
"757",-87.5,80.5263157894737,4.32257653743039e-11,8.62767864963365e-11,1.97344679660205e-10,2.44186842377229e-10,2.29316876766824e-10,2.46206107259485e-10,3.25813082568092e-10,2.16324913304743e-10,2.24236028915003e-10,1.43699301115578e-10,6.2306059359714e-11,4.22500947191962e-11
"759",-82.5,80.5263157894737,4.14201281305764e-11,8.27753423665806e-11,2.30162861426103e-10,2.56101981662609e-10,2.18519379837061e-10,2.83611586364245e-10,3.36420210537026e-10,2.18920206669724e-10,1.82980815558158e-10,1.65254492219286e-10,5.86842967408995e-11,3.79785825286086e-11
"760",-80,80.5263157894737,4.49006691812599e-11,8.07172169679576e-11,2.12254603541677e-10,2.59827340307224e-10,2.24661756483436e-10,3.09152313124339e-10,3.43026571503115e-10,2.15306965371765e-10,1.77865333545564e-10,1.66027421303304e-10,5.66709551600439e-11,3.61497346339505e-11
"761",-77.5,80.5263157894737,4.6090928010258e-11,8.01411976331882e-11,2.00883420005881e-10,2.55730702727278e-10,2.34338427568953e-10,3.26358813021108e-10,3.46222940453885e-10,2.11403386251663e-10,1.59488736914447e-10,1.64020414681861e-10,5.66564602240307e-11,3.42842720460815e-11
"762",-75,80.5263157894737,4.837665454994e-11,7.92185713999628e-11,1.96150889720257e-10,2.68313880635125e-10,2.56150045022541e-10,3.87552453507984e-10,3.39195261234073e-10,2.11738914975609e-10,1.62575275507518e-10,1.86032829765925e-10,5.96429933639639e-11,3.65276206803794e-11
"763",-72.5,80.5263157894737,4.63683214749016e-11,7.77727918687115e-11,1.97664858114267e-10,2.75893584101563e-10,2.56360594373933e-10,3.99959862592506e-10,2.9801002973933e-10,1.8469089782926e-10,1.53625647359573e-10,1.85213831576346e-10,6.03540914145243e-11,3.46634090754702e-11
"764",-70,80.5263157894737,4.56135190653618e-11,7.51427042537298e-11,1.99589368470032e-10,2.48606238134781e-10,2.32964733929645e-10,4.13104121223251e-10,2.87887194552056e-10,1.77792058419363e-10,1.4813923403397e-10,1.95079023735615e-10,6.31975916910721e-11,3.23257587384951e-11
"766",-65,80.5263157894737,4.83307958473625e-11,6.70277538916578e-11,1.9377092093961e-10,2.59088185476132e-10,2.55695373321861e-10,4.89038265449621e-10,3.04692776136603e-10,1.94180145595725e-10,1.28592421745079e-10,2.29155049428185e-10,7.47217976580197e-11,3.75608937263619e-11
"767",-62.5,80.5263157894737,4.55569846983302e-11,6.21905801392896e-11,1.79915591702173e-10,2.70699356485181e-10,2.88582896592953e-10,5.37662285299192e-10,2.81126782009783e-10,1.99357229942881e-10,1.19956358079132e-10,2.36617530988614e-10,8.06331015140976e-11,3.94427380161341e-11
"768",-60,80.5263157894737,4.01775567161625e-11,5.9961772180784e-11,1.59127776873293e-10,2.65532261705791e-10,3.06171799339342e-10,5.73273081837331e-10,2.61476222753821e-10,1.97178900404648e-10,1.09487227023899e-10,2.54271750139631e-10,7.15639416012958e-11,3.80385405181097e-11
"769",-57.5,80.5263157894737,3.49383920537525e-11,5.35131448430991e-11,1.29981813276592e-10,2.66149163255167e-10,3.37332042182371e-10,5.78366041582672e-10,2.4622985535282e-10,1.92590358943793e-10,1.01943447580006e-10,2.6795114589054e-10,6.47301898971313e-11,3.73174551867716e-11
"770",-55,80.5263157894737,3.35976539253232e-11,5.61297300752752e-11,1.09013500131224e-10,2.55848217367875e-10,3.25543400830214e-10,5.98680065483186e-10,2.31383674427574e-10,1.85437389320928e-10,9.55920218469967e-11,2.76078939982598e-10,5.61088315701808e-11,3.50765879354926e-11
"771",-52.5,80.5263157894737,4.24408524681485e-11,5.46513380814888e-11,9.50123890696743e-11,2.54281373789165e-10,3.75792792879897e-10,6.03229124366677e-10,2.21181361800046e-10,2.02360430658338e-10,9.47301380404848e-11,2.78408155904297e-10,4.86891990348617e-11,3.4025313999425e-11
"772",-50,80.5263157894737,3.44647978064376e-11,4.89359788653190e-11,7.77417437066233e-11,2.23790175843744e-10,4.11294618968185e-10,6.24336202854035e-10,1.8764125995184e-10,2.07292441268799e-10,9.45034516950088e-11,2.84170252026804e-10,4.85922444249938e-11,3.22365684561382e-11
"773",-47.5,80.5263157894737,3.14995245158541e-11,4.61763561957797e-11,6.32757015119295e-11,1.6106718010115e-10,4.67742007235691e-10,6.22499805608828e-10,1.53771868285565e-10,1.831845405345e-10,9.00939540256652e-11,2.543258328545e-10,3.11387908866071e-11,3.06965672668233e-11
"774",-45,80.5263157894737,3.08534112565236e-11,4.10792204086027e-11,5.45909615730085e-11,1.42668445416924e-10,4.69434671798892e-10,5.96405407970058e-10,1.38273438109616e-10,1.68643901333988e-10,8.44519614152548e-11,2.34436987645069e-10,2.97815635677936e-11,2.84460740790219e-11
"775",-42.5,80.5263157894737,3.28461950936394e-11,4.4243960302089e-11,5.20719575856747e-11,1.31804159261644e-10,4.91335939219618e-10,5.727342306471e-10,1.41145759021007e-10,1.64492449202707e-10,8.5520515839886e-11,2.20955828097004e-10,2.47564999506259e-11,3.07472149242781e-11
"776",-40,80.5263157894737,3.59009994279345e-11,4.94057675630086e-11,5.27963567640123e-11,1.45799644330358e-10,5.48273914062394e-10,5.60664490908188e-10,1.53177617074826e-10,1.76623736388446e-10,8.96192300058052e-11,2.11908975474495e-10,2.95855320223051e-11,3.35189060345466e-11
"777",-37.5,80.5263157894737,4.44435641243292e-11,6.02696191903868e-11,5.64484128385591e-11,1.50689620083779e-10,6.18682327049001e-10,5.79670320533139e-10,1.71030731081507e-10,1.91636958987154e-10,1.01152185992505e-10,2.13205881172563e-10,3.01323625170088e-11,3.52880658044006e-11
"778",-35,80.5263157894737,4.51927954287683e-11,6.61465404544763e-11,6.06054452228968e-11,1.56525860388291e-10,6.02993326657194e-10,5.70499348445924e-10,1.88283794073452e-10,2.12193184166232e-10,1.15019489904124e-10,1.95170997283533e-10,2.90714672183967e-11,4.19042150832287e-11
"779",-32.5,80.5263157894737,5.64236721920159e-11,7.97444873806494e-11,6.70251375762903e-11,1.43740951758474e-10,5.81510267185208e-10,5.61282819538673e-10,2.02434089998683e-10,2.21844698373216e-10,1.23874894107016e-10,1.78752795036577e-10,2.96104236101194e-11,4.60390042129649e-11
"780",-30,80.5263157894737,5.93255775925626e-11,8.43226093198137e-11,7.19892026239811e-11,1.51434629606603e-10,4.9453475982255e-10,5.53253658706378e-10,2.18944119426264e-10,2.42177750021857e-10,1.44011246409393e-10,1.62177266245251e-10,3.36367248446746e-11,5.29077971619376e-11
"781",-27.5,80.5263157894737,7.04482065944697e-11,9.86196293086081e-11,8.23087051396746e-11,1.6719815839456e-10,4.35369916387904e-10,5.53919849441767e-10,2.36307159143202e-10,2.70611938619266e-10,1.62430701213575e-10,1.26488355312276e-10,3.68438678004235e-11,5.92869000353119e-11
"782",-25,80.5263157894737,7.99777876981907e-11,1.05441259971297e-10,1.04604798334038e-10,1.8340476842316e-10,3.96984800989184e-10,5.25440140616146e-10,2.57339700086455e-10,2.87939850185815e-10,1.7533610671759e-10,1.12406531836435e-10,4.38860190863592e-11,6.89818395886222e-11
"783",-22.5,80.5263157894737,9.18525479065352e-11,1.08449464618593e-10,1.38676606818971e-10,2.35950773079963e-10,3.6452306017426e-10,4.77906447326083e-10,2.6026995500212e-10,2.9367691750117e-10,1.72608259472627e-10,1.01383345688382e-10,4.70205204118482e-11,7.89538112623209e-11
"784",-20,80.5263157894737,9.87041655684364e-11,1.13133794324947e-10,1.62053274851926e-10,2.37550549299663e-10,3.30945085788917e-10,4.34617991010473e-10,2.33716128725638e-10,2.96090184841039e-10,1.85394357336702e-10,8.07270693163869e-11,4.95728824201173e-11,8.79793491477456e-11
"785",-17.5,80.5263157894737,9.93402320852762e-11,1.16130609767234e-10,1.69750877173106e-10,2.43874860491591e-10,3.27631769370812e-10,4.17407722155903e-10,2.12512319753329e-10,3.34926312758107e-10,1.9091364841556e-10,6.99472691071778e-11,5.82658143534844e-11,1.01698730613589e-10
"800",20,80.5263157894737,3.18208460069972e-10,2.05565197432559e-10,7.93777275354991e-10,4.15401941360541e-10,5.07420972915232e-10,7.69589201935796e-10,2.59069724901266e-10,3.01966118125899e-10,3.53953877926111e-10,3.8161389331751e-10,1.85877643843219e-10,2.8009412416383e-10
"801",22.5,80.5263157894737,3.12402435463568e-10,2.16218815313023e-10,7.25837383361468e-10,4.11108329995656e-10,4.31875616811652e-10,7.71299284206897e-10,2.93910940507222e-10,3.39967238930684e-10,3.90217728735067e-10,3.75720853355247e-10,1.86036086438201e-10,2.62000144480136e-10
"811",47.5,80.5263157894737,3.8876902185795e-10,2.74955790557571e-10,3.22069592675021e-10,5.00490005884459e-10,5.74713738513317e-10,1.06735260278594e-09,7.93925472239443e-10,4.72122890099198e-10,5.17945330179813e-10,3.28011189986831e-10,2.65691838647296e-10,3.48901388737364e-10
"812",50,80.5263157894737,3.86897898972411e-10,3.29081903329038e-10,3.25218502030943e-10,5.4825371537592e-10,6.61118669574925e-10,1.06250528395056e-09,5.29151393112871e-10,5.51369948233616e-10,5.26049577433563e-10,3.18036112582128e-10,2.72569967085193e-10,3.73100403111733e-10
"829",92.5,80.5263157894737,2.41899066695441e-10,3.95124509283348e-10,9.93538552210987e-10,7.45445111888232e-10,1.34163422559064e-09,6.01745508890111e-10,4.75024182586704e-10,1.03233854570253e-09,5.1777111650898e-10,3.38461192666423e-10,1.75335521248416e-10,3.91590910088849e-10
"830",95,80.5263157894737,2.50974881746109e-10,4.05491155789413e-10,9.65589644374466e-10,8.11957117752109e-10,1.25814734607162e-09,5.09302304919478e-10,4.6275457830881e-10,1.15724231954974e-09,4.70465646420972e-10,3.07772032956833e-10,1.78600225429239e-10,3.14328372900442e-10
"831",97.5,80.5263157894737,2.56420696443738e-10,4.34115219358037e-10,9.19732112735286e-10,1.14001591370108e-09,1.29891210092457e-09,5.00588547664663e-10,5.84326447091669e-10,1.30467194664995e-09,4.29463044716426e-10,3.13867572069356e-10,1.72705703498132e-10,2.53741717578821e-10
"892",-110,78.6315789473684,5.96426457416424e-11,1.20960099236705e-10,2.04946191853343e-10,3.53213296013909e-10,2.73042550483389e-10,3.23789847473006e-10,3.12315822617766e-10,4.45084935704262e-10,3.25254142466858e-10,1.1767901106699e-10,7.67129325760971e-11,7.92340131494044e-11
"895",-102.5,78.6315789473684,5.36341951686242e-11,1.27963161307377e-10,2.0684891177832e-10,3.59160748017451e-10,2.60749875060891e-10,3.33472812352135e-10,3.37043479063659e-10,2.78260599376754e-10,2.73390776570027e-10,1.238591779189e-10,8.10036028731824e-11,6.05353673072584e-11
"897",-97.5,78.6315789473684,5.33577393694532e-11,1.25660419569851e-10,2.11168320378647e-10,3.00390968203295e-10,2.32165348957366e-10,3.02677463171266e-10,3.42199669479699e-10,2.56594855226836e-10,2.65629284925328e-10,1.3889677067194e-10,8.38417836134149e-11,5.18898675248717e-11
"899",-92.5,78.6315789473684,4.72678491196554e-11,1.04747369225654e-10,2.14195781472965e-10,2.77383767810415e-10,2.45501147487287e-10,2.46084823661086e-10,3.79992253483376e-10,2.28322457376242e-10,2.47110986458399e-10,1.46365683245317e-10,8.04156637519661e-11,4.89416871897572e-11
"900",-90,78.6315789473684,4.36216431628621e-11,9.42655316597731e-11,2.06877672951451e-10,2.85592484719748e-10,2.60631482216535e-10,2.39674686347557e-10,4.00176413002922e-10,2.32904668451663e-10,2.41223728004222e-10,1.556964884168e-10,7.495839123966e-11,4.50804768270833e-11
"902",-85,78.6315789473684,3.92769313167091e-11,8.53462655772295e-11,2.20072940583906e-10,2.58700074302074e-10,2.45786764964222e-10,2.42721083710444e-10,3.58656110182026e-10,2.26709398324677e-10,1.84372091568573e-10,1.31223419581666e-10,6.39497915071782e-11,4.12725807509887e-11
"903",-82.5,78.6315789473684,4.09468632096713e-11,8.85075246735223e-11,2.33778499488489e-10,2.4689075856974e-10,2.34423613333645e-10,2.71778302987635e-10,3.3726537188028e-10,1.96180840127645e-10,1.69635247011411e-10,1.17598106545626e-10,6.53324455692221e-11,3.97334371825329e-11
"904",-80,78.6315789473684,4.04128467140969e-11,9.37014961471415e-11,2.47582270846867e-10,2.27703232246086e-10,2.30286706452134e-10,2.86857573827438e-10,3.10316225840546e-10,1.8164942206661e-10,1.4512833988766e-10,1.05871954879746e-10,6.43212030878681e-11,3.56093214302618e-11
"905",-77.5,78.6315789473684,3.8893769186755e-11,8.7847115446218e-11,2.71479988148008e-10,2.36387478195392e-10,2.23297540126368e-10,3.32167289279674e-10,2.7811822059221e-10,1.68267719094332e-10,1.33555864731774e-10,1.05929019828216e-10,6.34160357283449e-11,3.36612116354435e-11
"908",-70,78.6315789473684,3.12500300295041e-11,7.35562611796532e-11,3.0059396134317e-10,2.46168362793729e-10,2.38776814482809e-10,3.77661025011394e-10,2.5737490142049e-10,1.98261707344462e-10,1.25161901716876e-10,1.05550321900707e-10,7.74458988150699e-11,2.5692736055138e-11
"909",-67.5,78.6315789473684,2.83802110840324e-11,6.14012441964903e-11,2.79144493164993e-10,2.64575257454555e-10,2.33548849205324e-10,3.65961704299964e-10,2.6497952391861e-10,2.17474555209854e-10,1.22647933679227e-10,9.00547275910647e-11,7.72735787710936e-11,2.49138447909079e-11
"910",-65,78.6315789473684,2.71328758716198e-11,5.58211695251176e-11,2.59132388398704e-10,2.75806312602942e-10,2.60250835774434e-10,3.3439741454382e-10,2.67056402626685e-10,2.12930344742953e-10,1.10631416747335e-10,8.56984344328304e-11,8.03742783997896e-11,2.28738071879505e-11
"911",-62.5,78.6315789473684,2.63760700597532e-11,5.39803126514433e-11,2.40646931093207e-10,3.16974034910225e-10,3.00327371614362e-10,3.35197933862622e-10,2.68851194968776e-10,2.05288947462395e-10,9.99777897189164e-11,8.83381411233676e-11,7.29509729602046e-11,2.3609321132622e-11
"912",-60,78.6315789473684,2.63693257293173e-11,4.91341007187148e-11,2.11455200273486e-10,3.00612861019916e-10,3.31523090230101e-10,3.486477342181e-10,2.67902076255466e-10,2.09358305838054e-10,1.11045425784349e-10,9.22047259100918e-11,6.30808317568315e-11,2.12256428558865e-11
"913",-57.5,78.6315789473684,2.64455579322405e-11,4.05977680672295e-11,1.74653632620822e-10,2.86494345093239e-10,3.37041978798903e-10,3.59830378384232e-10,2.46752349998026e-10,1.89685992743127e-10,1.00121037559264e-10,8.78930290365305e-11,5.62064859986697e-11,2.07622119874991e-11
"914",-55,78.6315789473684,2.17668610796883e-11,3.51687009897373e-11,1.34703000096987e-10,2.73855126807976e-10,3.35011571706446e-10,3.37507353607904e-10,2.40752772942164e-10,1.6245609593896e-10,9.25326709786539e-11,7.88582517157171e-11,4.46837025388537e-11,1.64025180766848e-11
"915",-52.5,78.6315789473684,2.4417492716476e-11,3.26059629125676e-11,1.18520833406366e-10,2.23810978295302e-10,3.52572207269319e-10,3.53117974314157e-10,1.93379607981011e-10,1.47489308364047e-10,9.13631871573466e-11,6.95299988239103e-11,3.35172342456186e-11,1.37773120396331e-11
"916",-50,78.6315789473684,2.04977628803554e-11,2.91410534314091e-11,1.03685767247454e-10,2.03352819202725e-10,3.74753219179336e-10,3.52980974527642e-10,1.6403417320743e-10,1.48326062735893e-10,9.15577550299022e-11,1.00084994613292e-10,3.14909254373736e-11,1.49164269345727e-11
"917",-47.5,78.6315789473684,2.15641675353664e-11,2.93976124266491e-11,9.31490327986352e-11,1.68984186994965e-10,3.85023738965536e-10,3.68239252567133e-10,1.41792144432024e-10,1.51643715285061e-10,8.24065608231919e-11,1.19407828351632e-10,2.43638879822991e-11,1.51401996561167e-11
"918",-45,78.6315789473684,1.7396037537112e-11,2.70253942515801e-11,6.85145528568523e-11,1.64438750701983e-10,4.23141807237657e-10,4.03637414019952e-10,1.19747437063878e-10,1.62205149214622e-10,7.07204085941796e-11,1.26785965759305e-10,2.42934281395049e-11,1.79569215789601e-11
"919",-42.5,78.6315789473684,1.76120756620015e-11,2.56022193191856e-11,5.96631829024815e-11,1.59032912571333e-10,4.77993572457411e-10,4.14119580912243e-10,1.04143768804056e-10,1.85302310605137e-10,6.43132992540307e-11,1.25037205930953e-10,2.20871470222315e-11,1.8890929012733e-11
"920",-40,78.6315789473684,1.73202032702674e-11,2.64121107187358e-11,5.33963757609027e-11,1.47275017498721e-10,4.62352690313271e-10,4.39596820858874e-10,9.72041386591111e-11,1.97946523674284e-10,5.83564934656527e-11,1.31226840917147e-10,2.07694457335719e-11,2.66728869216136e-11
"921",-37.5,78.6315789473684,2.24218409952074e-11,2.9896985613494e-11,5.08845757887853e-11,1.48166110728199e-10,4.65110689220651e-10,4.59522459146655e-10,1.01734956518677e-10,2.2947403864799e-10,6.2894291215517e-11,1.22075161868777e-10,2.02158045857525e-11,3.1732575551599e-11
"922",-35,78.6315789473684,2.07448949071122e-11,4.05677307542605e-11,4.97137929577501e-11,1.6831980755483e-10,4.79293533572726e-10,4.76286673674938e-10,1.07463022245495e-10,2.21875874606686e-10,7.06040511699955e-11,1.04772087002308e-10,1.99388593709446e-11,3.66596668488126e-11
"923",-32.5,78.6315789473684,2.48628449371537e-11,5.01641879890793e-11,5.7515197133737e-11,1.52755237658227e-10,4.01719051090505e-10,4.79459257940549e-10,1.23863450014272e-10,2.02478805206782e-10,7.89297704343987e-11,8.00195298206446e-11,2.33349167625459e-11,4.15578597535581e-11
"924",-30,78.6315789473684,3.16890861695816e-11,5.90244909223184e-11,6.81146270978391e-11,1.55572021329773e-10,3.99243980161047e-10,5.01734493795619e-10,1.61933381742814e-10,2.06930529840239e-10,9.14535964048179e-11,5.91605484693831e-11,2.66164120162949e-11,4.6228211383404e-11
"925",-27.5,78.6315789473684,4.02055403130475e-11,7.05804814617986e-11,8.64692777829187e-11,1.90961638591846e-10,3.51368446057515e-10,4.98665940083711e-10,1.80846524279292e-10,2.2309319308903e-10,1.12582995904402e-10,5.53406594231949e-11,3.14399621754427e-11,5.74454348225748e-11
"926",-25,78.6315789473684,5.1399976194245e-11,7.64523210364243e-11,1.12131004554781e-10,2.17894995259817e-10,3.07287959726114e-10,4.94621043341942e-10,1.67585153518007e-10,2.62741476524716e-10,1.36307606437365e-10,5.2101811939527e-11,3.62253584978111e-11,6.74732364707060e-11
"927",-22.5,78.6315789473684,6.24391575430676e-11,7.93217054539941e-11,1.6571714093745e-10,2.23783351468694e-10,2.97814720882352e-10,4.95417647335648e-10,1.78313363830311e-10,3.30688064821907e-10,1.71518353719088e-10,4.98514468231072e-11,3.70582181274622e-11,7.81697582640135e-11
"928",-20,78.6315789473684,6.62447254644034e-11,8.65248241707205e-11,2.20113264773206e-10,2.6003243747694e-10,3.45321647253656e-10,4.57164628419118e-10,1.75061631450856e-10,4.41091267515143e-10,1.7917455239218e-10,4.54791401681919e-11,4.04685943569271e-11,9.46845537765821e-11
"941",12.5,78.6315789473684,3.33869614084232e-10,2.27739220304323e-10,7.21535136326279e-10,4.79902201961854e-10,5.9304126550936e-10,6.7107823204654e-10,3.36928105044727e-10,3.26203736873872e-10,3.78252861161794e-10,3.49071613899455e-10,2.00884426281023e-10,2.39615188042837e-10
"942",15,78.6315789473684,3.20667394005346e-10,1.9400591362898e-10,7.32426399803303e-10,4.49966394710805e-10,5.32254452914171e-10,7.33483903497291e-10,4.00476136627748e-10,4.04751342305502e-10,4.14813215515123e-10,3.35303208538317e-10,1.89527586739969e-10,2.07841647945030e-10
"943",17.5,78.6315789473684,3.22223680843028e-10,1.94883879541842e-10,7.28505000465243e-10,4.48743276424465e-10,4.85454169538938e-10,7.63167629677479e-10,4.03447136538681e-10,4.78126510551537e-10,4.41297974725086e-10,3.61751046598548e-10,1.9912024299914e-10,2.04332364017127e-10
"977",102.5,78.6315789473684,3.5039382284335e-10,6.67779259623177e-10,7.17391990538892e-10,1.17619000476743e-09,1.45245007427547e-09,6.77625899728022e-10,6.40998582338015e-10,1.13782098977097e-09,6.49858999620702e-10,3.50819349156754e-10,2.00265695140481e-10,5.89226567928106e-10
"978",105,78.6315789473684,3.63482864412703e-10,7.19972372735869e-10,7.17666429213802e-10,1.16142549679184e-09,1.39777867015287e-09,7.25845653113538e-10,6.5728677383671e-10,1.01797530366148e-09,6.72090508246903e-10,3.7155699659586e-10,1.93689888346865e-10,4.34004163174257e-10
"1032",-120,76.7368421052632,8.43305405975187e-11,1.38594439879703e-10,1.79057934251254e-10,5.35613911621484e-10,4.78449835902405e-10,3.67635121564097e-10,6.95094836181652e-10,5.3984352388738e-10,4.53307667281928e-10,1.52098551648946e-10,1.15354076388619e-10,1.13337135087144e-10
"1033",-117.5,76.7368421052632,8.09853801451684e-11,1.35066969815609e-10,1.79985427196981e-10,5.48078001440331e-10,4.31752046224296e-10,3.46051141843391e-10,5.90196617164356e-10,5.31283269331398e-10,4.27060608556261e-10,1.42564579526426e-10,1.11622808164537e-10,1.11841727895514e-10
"1042",-95,76.7368421052632,4.26738463291695e-11,1.19240155469218e-10,2.33895245700796e-10,3.36776468528883e-10,2.13746946168105e-10,2.71292912451277e-10,4.81952551598022e-10,3.02235433945544e-10,2.59274529336396e-10,1.51227583922295e-10,1.11099883565407e-10,6.7746618556718e-11
"1043",-92.5,76.7368421052632,3.84540635418136e-11,1.1343475292381e-10,2.30474202954833e-10,3.27630891167052e-10,2.1796289138799e-10,2.48270910665864e-10,4.63473790596192e-10,2.68150168817585e-10,2.4868015361789e-10,1.32305375761589e-10,9.79307882345831e-11,6.60197314907560e-11
"1045",-87.5,76.7368421052632,3.66583335342503e-11,9.45368051419662e-11,2.12827722974448e-10,2.92914673229562e-10,2.32034899107225e-10,2.25689273178212e-10,3.94977190602656e-10,2.36352386636827e-10,2.36926768487503e-10,1.06268308362007e-10,8.02657836436417e-11,5.58640139762491e-11
"1046",-85,76.7368421052632,3.43389791089359e-11,9.2422721697529e-11,2.35442622429499e-10,2.81758814278102e-10,2.49629418698494e-10,2.48500012071679e-10,3.20678554511459e-10,1.95473922692899e-10,2.22310640355479e-10,9.31751685084425e-11,7.34040163247467e-11,5.16145597941574e-11
"1047",-82.5,76.7368421052632,3.51417419639053e-11,9.01653904127444e-11,2.5344986119601e-10,2.49917615898973e-10,2.38019345444145e-10,2.7947111177996e-10,3.04165872176687e-10,1.72514255078514e-10,2.06389794171107e-10,9.33970430291517e-11,7.44410560415422e-11,4.70520625635512e-11
"1048",-80,76.7368421052632,3.36044074037149e-11,9.02132067778696e-11,2.85743919980564e-10,2.39671777297603e-10,2.48352931237839e-10,3.28879294403308e-10,2.83082120976696e-10,1.49034699986335e-10,1.81363145936855e-10,9.03669564715102e-11,7.9122847190154e-11,4.04689008134474e-11
"1052",-70,76.7368421052632,3.20239882585526e-11,5.8791625132679e-11,3.74846528328806e-10,2.91575760118321e-10,2.81490760876361e-10,2.82236685194767e-10,2.8829200989346e-10,2.00436286220806e-10,1.40235500824064e-10,1.02900287168037e-10,1.04270056334294e-10,2.5602688151922e-11
"1053",-67.5,76.7368421052632,2.83722683713827e-11,5.11939596549676e-11,3.63435807327912e-10,3.18675518102846e-10,2.97446625435651e-10,3.14521284992993e-10,3.18636803953772e-10,2.00590410980635e-10,1.38550703502878e-10,8.70473554077499e-11,9.49141674679238e-11,2.44385421628416e-11
"1054",-65,76.7368421052632,2.81606281262586e-11,4.89757953430706e-11,3.51743073144679e-10,3.49071357756692e-10,3.49325231826896e-10,3.69866454358412e-10,3.55382093382168e-10,2.09688967849498e-10,1.53047304444023e-10,8.88660788022928e-11,9.84770492690364e-11,2.14392979382822e-11
"1055",-62.5,76.7368421052632,3.01543633507808e-11,4.94791890565029e-11,3.21230871492672e-10,3.44038189050658e-10,4.40030141230646e-10,3.6702381856369e-10,3.93464118708317e-10,2.08082714877071e-10,1.59835224889477e-10,8.11427066895387e-11,9.61081861067681e-11,2.22509800501861e-11
